TIC,provenance,rotate?,prot,snr,power,mpower,func,gmag
40559323,field (Rampalli+23),0.0,6.0240963855421645,50.20952387693826,0.04487675630601285,0.00096810555998765,0.07098570735118906,9.642896
462641827,field (Rampalli+23),1.0,1.7152658662092608,11458.835886309851,0.7368056616625549,6.727224279410308e-05,0.024441474032985154,13.218507
178940450,field (Rampalli+23),1.0,13.157894736842096,151.10106621949416,0.1020046475438143,0.0007044771907859,0.1711810775425726,13.046071
236703210,field (Rampalli+23),0.0,10.638297872340418,84.14882615954443,0.10612009156757485,0.0013019243237203499,0.12977654489793736,9.197244
161209504,field (Rampalli+23),0.0,8.695652173913038,190.5755837023228,0.1233832805120495,0.00067500431034325,0.1588366423355096,9.996634
229156102,field (Rampalli+23),1.0,0.1060782857749017,11110.263600762599,0.8895780293412534,9.095176120314509e-05,0.0015060017581262901,13.003319
427069467,field (Rampalli+23),1.0,3.174603174603172,968.7084153231137,0.41496550429760687,0.00043237986282454997,0.049302704442787185,6.6895885
139767010,field (Rampalli+23),1.0,8.130081300813002,2019.5210381382,0.3996606194039203,0.00019807610289385,0.12758172682626356,11.6948395
271035663,field (Rampalli+23),1.0,2.6178010471204165,113.12546199770323,0.13921815904374713,0.0012281411542030666,0.02645706165660582,7.624573
165657620,field (Rampalli+23),0.0,13.157894736842096,222.89573850393535,0.21891647674793213,0.0011891906391471667,0.1331518067659386,11.409897
43445651,field (Rampalli+23),1.0,8.196721311475404,3678.1130326555426,0.4395345115132865,0.00019716725447530323,0.10767046869021141,10.789951
45355335,field (Rampalli+23),0.0,6.289308176100625,235.23385937452144,0.10288322590262045,0.00046994958349095,0.13049607196180113,10.748992
468393988,field (Rampalli+23),1.0,8.333333333333327,2375.671854064698,0.42510082293793483,0.0002178627194301,0.1266610942371167,9.489614
201885858,field (Rampalli+23),1.0,8.474576271186434,245.34126326799057,0.1313787131981417,0.0006963342376207,0.11614292749617862,13.275452
469690504,field (Rampalli+23),1.0,1.021450459652706,200.31225442069658,0.13660427041855036,0.0006361142561254,0.014777346921733015,10.512301
163256111,field (Rampalli+23),0.0,9.803921568627445,213.02496403907378,0.15713498391400385,0.00071868141038315,0.19095771777240694,11.772514
140282069,field (Rampalli+23),1.0,11.235955056179767,2835.011109834305,0.4067511709926831,0.000271552330609417,0.15713137210058548,7.6904383
24608851,field (Rampalli+23),0.0,2.7624309392265167,51.728140874800275,0.0414241304342152,0.0007966829843332999,0.02231027336571208,9.665171
86383177,field (Rampalli+23),0.0,10.101010101010091,1857.009759143416,0.34384368445085933,0.00063081685941955,0.113409854217569,11.7139845
370005100,field (Rampalli+23),0.0,0.1811266074986414,245.7404365812756,0.14522862758186367,0.0011000898857496,0.0026553369792398905,12.469024
219040174,field (Rampalli+23),0.0,10.309278350515456,124.21725503860907,0.12460747930758526,0.00101403454011895,0.1738965042579223,13.113812
209460378,field (Rampalli+23),0.0,10.638297872340418,91.75405152633462,0.09304257796322529,0.000993312935413,0.20771795295021217,11.381797
207089949,field (Rampalli+23),0.0,11.764705882352931,220.47676039892747,0.10420554999666924,0.0007939616290740334,0.16003185832177932,12.612375
24346178,field (Rampalli+23),1.0,7.518796992481198,1266.8095780512008,0.2952810881965421,0.00025121151062255,0.11233361356544566,11.307553
428004918,field (Rampalli+23),0.0,9.523809523809517,962.0365067883299,0.44390151567892844,0.0004739708202134,0.18445797510613537,12.142486
468826918,field (Rampalli+23),0.0,9.900990099009894,619.3780025232423,0.14924760578772156,0.0007729236456954333,0.12760413367825904,12.398937
234289408,field (Rampalli+23),0.0,8.695652173913038,271.35384171238405,0.11234300748653481,0.00041556477462280003,0.1199242747652943,11.557949
285056387,field (Rampalli+23),0.0,6.410256410256406,98.56723650050462,0.05707481077788675,0.0005491442099311999,0.098729975470537,8.035014
189585829,field (Rampalli+23),0.0,12.658227848101255,3018.100251855438,0.47480923065718356,0.00015730321715200002,0.21879522144526647,8.877285
117953209,field (Rampalli+23),0.0,9.174311926605498,7881.120736478406,0.2090052390180398,6.161149060357424e-05,0.13910366782057307,11.592485
355426214,field (Rampalli+23),0.0,0.6439150032195745,706.408408471972,0.2081653376484136,0.000291830238106,0.00940401923779548,7.402707
408322518,field (Rampalli+23),0.0,11.363636363636356,315.36786458690545,0.19491393424920833,0.0005393515938064,0.12442937866803264,11.994212
122522292,field (Rampalli+23),0.0,10.526315789473676,108.46552014618749,0.10646210553468216,0.0008179422303273999,0.16962103127383113,12.474073
